Data,Região,Produto,Quantidade,Preço Unitário,Custo Unitário,Lucro Bruto
2024-07-10,Sudeste,Notebook,13,1618.58,1548.28,913.8999999999994
2024-07-10,Nordeste,Notebook,11,3370.02,2900.4,5165.819999999999
2024-07-10,Centro-Oeste,Smartphone,19,3804.12,1710.69,39775.17
2024-07-10,Norte,Notebook,8,4896.92,814.13,32662.32
2024-07-10,Sul,Notebook,14,2547.98,526.58,28299.600000000002
2024-07-10,Centro-Oeste,Smartphone,16,4883.89,835.83,64768.96000000001
2024-07-10,Sudeste,Fone de Ouvido,3,2537.71,651.27,5659.32
2024-07-11,Sul,Notebook,2,4629.97,1594.49,6070.960000000001
2024-07-11,Sul,Notebook,8,2190.29,492.03,13586.08
2024-07-11,Norte,Fone de Ouvido,11,1907.56,1229.75,7455.91
2024-07-11,Norte,Teclado,9,3603.68,1230.82,21355.739999999998
2024-07-11,Nordeste,Notebook,12,4685.56,1895.21,33484.200000000004
2024-07-11,Sudeste,Monitor,6,3469.71,549.84,17519.22
2024-07-11,Norte,Teclado,12,4047.93,1812.01,26831.04
2024-07-11,Sudeste,Carregador,19,3462.9,1863.83,30382.33
2024-07-12,Nordeste,Smartphone,7,3365.45,2171.52,8357.509999999998
2024-07-12,Sul,Fone de Ouvido,13,4518.57,991.9,45846.70999999999
2024-07-13,Centro-Oeste,Monitor,19,4587.57,524.56,77197.19
2024-07-13,Norte,Carregador,6,4719.01,660.59,24350.52
2024-07-13,Sudeste,Notebook,15,2244.37,467.99,26645.699999999997
2024-07-13,Norte,Teclado,14,3208.0,2786.85,5896.100000000001
2024-07-13,Nordeste,Notebook,5,3315.65,400.1,14577.75
2024-07-13,Sudeste,Fone de Ouvido,2,2397.09,1713.44,1367.3000000000002
2024-07-13,Sudeste,Mouse,12,3363.88,387.53,35716.200000000004
2024-07-13,Sul,Mouse,2,3567.91,2690.91,1754.0
2024-07-14,Centro-Oeste,Fone de Ouvido,6,1851.4,1028.89,4935.0599999999995
2024-07-14,Sudeste,Notebook,15,3160.92,439.78,40817.100000000006
2024-07-14,Sudeste,Teclado,12,3759.76,2397.34,16349.04
2024-07-14,Norte,Notebook,15,3083.36,1594.37,22334.850000000002
2024-07-14,Sudeste,Fone de Ouvido,14,3378.39,2378.84,13993.699999999997
2024-07-14,Centro-Oeste,Smartphone,8,4112.87,826.4,26291.76
2024-07-15,Norte,Monitor,2,1563.33,1409.07,308.52
2024-07-15,Sul,Teclado,17,4483.08,1134.71,56922.29
2024-07-15,Norte,Teclado,14,3966.01,1160.57,39276.16
2024-07-15,Nordeste,Notebook,7,1088.3,88.22,7000.5599999999995
2024-07-15,Nordeste,Fone de Ouvido,8,3119.16,425.31,21550.8
2024-07-15,Sudeste,Smartphone,1,1086.44,868.5,217.94000000000005
2024-07-15,Centro-Oeste,Teclado,2,4903.27,904.64,7997.260000000001
2024-07-15,Sul,Fone de Ouvido,1,1040.08,82.12,957.9599999999999
2024-07-16,Norte,Mouse,1,3188.45,307.96,2880.49
2024-07-16,Norte,Monitor,18,2862.73,908.49,35176.32
2024-07-16,Norte,Teclado,10,3580.16,327.37,32527.9
2024-07-16,Nordeste,Mouse,19,4857.31,2990.57,35468.060000000005
2024-07-16,Sul,Smartphone,13,4505.15,933.1,46436.649999999994
2024-07-16,Sul,Fone de Ouvido,2,4935.63,422.37,9026.52
2024-07-16,Norte,Carregador,6,3607.96,2480.34,6765.719999999999
2024-07-16,Norte,Notebook,2,1515.51,1017.05,996.9200000000001
2024-07-17,Norte,Monitor,4,4468.37,2096.73,9486.56
2024-07-17,Centro-Oeste,Notebook,16,1813.45,1781.57,510.08000000000175
2024-07-17,Sul,Carregador,9,2665.34,1929.92,6618.780000000001
2024-07-17,Centro-Oeste,Smartphone,2,2921.85,974.35,3895.0
2024-07-18,Sudeste,Fone de Ouvido,7,3385.02,2823.25,3932.39
2024-07-18,Sudeste,Notebook,1,4347.33,472.19,3875.14
2024-07-18,Centro-Oeste,Carregador,18,2788.26,2414.46,6728.400000000003
2024-07-18,Centro-Oeste,Mouse,12,2943.11,153.23,33478.56
2024-07-18,Sudeste,Fone de Ouvido,16,4210.44,577.16,58132.479999999996
2024-07-18,Sul,Teclado,9,2872.1,1013.96,16723.26
2024-07-18,Sul,Smartphone,10,2994.14,1151.59,18425.5
2024-07-18,Sudeste,Notebook,11,2448.47,196.77,24768.699999999997
2024-07-19,Centro-Oeste,Fone de Ouvido,11,3221.16,2961.98,2850.979999999998
2024-07-19,Sul,Fone de Ouvido,5,2692.19,446.0,11230.95
2024-07-19,Sudeste,Notebook,6,3854.26,397.47,20740.739999999998
2024-07-20,Norte,Teclado,17,4432.77,514.49,66610.76000000001
2024-07-20,Centro-Oeste,Monitor,18,3079.65,483.51,46730.520000000004
2024-07-20,Sudeste,Monitor,1,4822.89,1444.38,3378.51
2024-07-20,Nordeste,Mouse,13,4741.35,1306.78,44649.41000000001
2024-07-21,Sul,Fone de Ouvido,8,699.22,460.63,1908.7200000000003
2024-07-21,Norte,Teclado,4,2613.31,594.41,8075.6
2024-07-21,Sudeste,Notebook,17,1728.43,733.64,16911.43
2024-07-21,Nordeste,Monitor,15,3315.6,1576.67,26083.949999999997
2024-07-21,Sudeste,Carregador,11,4114.31,1910.98,24236.630000000005
2024-07-22,Nordeste,Monitor,19,1239.22,965.47,5201.25
2024-07-22,Norte,Monitor,15,3852.03,2442.69,21140.100000000002
2024-07-22,Sul,Monitor,19,3114.84,1141.79,37487.950000000004
2024-07-22,Sudeste,Notebook,5,4549.0,1415.94,15665.3
2024-07-23,Norte,Teclado,17,2394.09,2029.23,6202.620000000003
2024-07-23,Norte,Notebook,1,2885.14,206.54,2678.6
2024-07-23,Norte,Mouse,10,4148.27,1178.39,29698.800000000003
2024-07-23,Centro-Oeste,Monitor,9,3112.45,1876.53,11123.279999999999
2024-07-23,Centro-Oeste,Mouse,7,4771.78,2513.49,15808.029999999999
2024-07-23,Sudeste,Notebook,14,2456.72,540.37,26828.899999999998
2024-07-23,Norte,Carregador,17,4070.87,2900.01,19904.619999999995
2024-07-23,Sul,Mouse,3,2892.43,2806.54,257.6699999999996
2024-07-23,Sudeste,Smartphone,7,4755.91,1310.62,24117.03
2024-07-23,Norte,Carregador,3,212.89,77.76,405.39
2024-07-24,Sudeste,Fone de Ouvido,3,1104.05,379.3,2174.25
2024-07-24,Sudeste,Smartphone,14,3851.97,2085.46,24731.139999999996
2024-07-24,Centro-Oeste,Notebook,19,1814.15,414.85,26586.700000000004
2024-07-25,Centro-Oeste,Mouse,15,3127.5,2307.31,12302.85
2024-07-25,Sudeste,Smartphone,19,4195.72,1219.81,56542.29000000001
2024-07-25,Norte,Notebook,3,2256.47,839.99,4249.44
2024-07-25,Sul,Mouse,12,4186.92,2819.44,16409.760000000002
2024-07-25,Nordeste,Monitor,9,3607.08,2881.01,6534.629999999997
2024-07-26,Sul,Mouse,9,2570.34,546.93,18210.690000000002
2024-07-26,Norte,Smartphone,6,4991.08,1134.93,23136.899999999998
2024-07-26,Sudeste,Mouse,6,2496.66,242.14,13527.119999999999
2024-07-26,Sul,Smartphone,5,4318.38,2638.27,8400.550000000001
2024-07-26,Sul,Fone de Ouvido,16,3185.48,929.81,36090.72
2024-07-26,Norte,Notebook,13,4378.22,686.11,47997.43
2024-07-26,Nordeste,Fone de Ouvido,18,4511.55,2059.5,44136.9
2024-07-27,Sudeste,Monitor,12,3045.45,530.62,30177.96
2024-07-27,Norte,Monitor,6,4078.44,1566.62,15070.920000000002
2024-07-27,Norte,Smartphone,16,2652.96,2468.4,2952.959999999999
2024-07-27,Sul,Monitor,4,1940.13,1474.37,1863.0400000000009
2024-07-28,Sul,Mouse,2,2288.3,363.47,3849.6600000000003
2024-07-28,Sul,Fone de Ouvido,19,3176.64,1176.98,37993.53999999999
2024-07-29,Norte,Mouse,7,2697.65,1407.13,9033.64
2024-07-29,Sul,Monitor,4,2270.64,1249.44,4084.7999999999993
2024-07-29,Sudeste,Fone de Ouvido,19,4267.45,379.41,73872.76
2024-07-29,Nordeste,Fone de Ouvido,16,2635.14,2199.01,6978.0799999999945
2024-07-29,Centro-Oeste,Notebook,10,2529.28,1084.12,14451.600000000002
2024-07-29,Norte,Mouse,9,4703.6,1370.99,29993.490000000005
2024-07-29,Sudeste,Mouse,9,3372.37,721.71,23855.94
2024-07-30,Centro-Oeste,Fone de Ouvido,11,1400.47,472.48,10207.89
2024-07-30,Sul,Notebook,17,2014.81,1394.54,10544.59
2024-07-30,Nordeste,Smartphone,5,4501.43,894.8,18033.15
2024-07-30,Nordeste,Monitor,1,4500.77,1676.45,2824.3200000000006
2024-07-30,Nordeste,Notebook,13,3541.77,572.66,38598.43
2024-07-30,Norte,Carregador,6,1153.72,78.64,6450.48
2024-07-30,Centro-Oeste,Mouse,16,3920.11,842.69,49238.72
2024-07-30,Centro-Oeste,Monitor,4,2941.88,2634.4,1229.92
2024-07-31,Sudeste,Notebook,9,3125.85,481.34,23800.589999999997
2024-07-31,Norte,Carregador,13,4405.0,2820.51,20598.369999999995
2024-08-01,Sul,Carregador,15,4001.11,858.76,47135.25000000001
2024-08-01,Sul,Notebook,3,4833.28,1310.0,10569.84
2024-08-01,Nordeste,Mouse,6,3975.41,1883.34,12552.419999999998
2024-08-01,Sudeste,Teclado,5,4787.76,391.9,21979.300000000003
2024-08-01,Sudeste,Fone de Ouvido,2,1350.35,866.6,967.4999999999998
2024-08-01,Sudeste,Carregador,16,2551.01,1219.65,21301.760000000002
2024-08-01,Norte,Carregador,10,2770.29,964.8,18054.9
2024-08-01,Sul,Fone de Ouvido,14,2115.83,1819.02,4155.339999999999
2024-08-01,Centro-Oeste,Notebook,19,1972.07,570.01,26639.14
2024-08-02,Nordeste,Carregador,11,4446.56,858.68,39466.68000000001
2024-08-02,Sudeste,Carregador,1,2964.97,1889.54,1075.4299999999998
2024-08-02,Sudeste,Mouse,8,3378.41,2856.75,4173.279999999999
2024-08-02,Norte,Carregador,16,2588.1,174.7,38614.4
2024-08-02,Sudeste,Fone de Ouvido,12,3382.15,258.0,37489.8
2024-08-03,Nordeste,Notebook,19,2820.94,2550.37,5140.830000000004
2024-08-03,Centro-Oeste,Fone de Ouvido,16,4194.58,312.44,62114.24
2024-08-03,Centro-Oeste,Mouse,19,3332.16,1120.86,42014.700000000004
2024-08-03,Sul,Teclado,7,2379.43,1638.75,5184.759999999998
2024-08-03,Sul,Notebook,13,4554.15,2076.31,32211.919999999995
2024-08-03,Centro-Oeste,Teclado,13,1808.75,1704.54,1354.7300000000005
2024-08-03,Nordeste,Carregador,4,4327.37,214.93,16449.76
2024-08-03,Centro-Oeste,Mouse,2,4630.66,2738.52,3784.2799999999997
2024-08-03,Norte,Smartphone,10,1955.83,465.11,14907.199999999997
2024-08-03,Sul,Notebook,8,1433.2,920.93,4098.160000000001
2024-08-03,Sudeste,Monitor,13,914.76,770.97,1869.2699999999995
2024-08-03,Norte,Fone de Ouvido,18,2262.58,2066.87,3522.7800000000007
2024-08-04,Norte,Carregador,8,2333.94,519.38,14516.48
2024-08-04,Centro-Oeste,Monitor,18,1358.01,1106.36,4529.700000000002
2024-08-05,Norte,Notebook,8,3550.13,1101.19,19591.52
2024-08-05,Sudeste,Smartphone,11,4633.66,213.5,48621.759999999995
2024-08-05,Centro-Oeste,Monitor,16,4483.14,1679.66,44855.68000000001
2024-08-05,Centro-Oeste,Carregador,2,4989.29,2671.0,4636.58
2024-08-05,Centro-Oeste,Smartphone,11,3271.33,538.44,30061.789999999997
2024-08-05,Sul,Carregador,13,4047.4,2039.45,26103.350000000002
2024-08-05,Nordeste,Carregador,6,2359.97,843.89,9096.48
2024-08-05,Nordeste,Smartphone,12,4121.13,2712.53,16903.199999999997
2024-08-06,Sul,Monitor,10,3246.27,822.15,24241.199999999997
2024-08-06,Sul,Teclado,10,4773.47,1994.58,27788.9
2024-08-06,Sudeste,Fone de Ouvido,11,3882.08,760.4,34338.479999999996
2024-08-06,Nordeste,Fone de Ouvido,7,1850.11,253.13,11178.86
2024-08-06,Norte,Monitor,7,3456.43,2864.02,4146.869999999999
2024-08-06,Sudeste,Monitor,15,2336.9,1715.18,9325.800000000001
2024-08-07,Norte,Notebook,10,3703.93,436.81,32671.199999999997
2024-08-07,Centro-Oeste,Fone de Ouvido,10,1338.95,136.71,12022.4
2024-08-07,Centro-Oeste,Notebook,14,882.08,726.13,2183.3000000000006
2024-08-07,Sul,Carregador,13,3839.46,1668.58,28221.440000000002
2024-08-07,Sudeste,Mouse,11,4910.29,1687.83,35447.06
2024-08-07,Centro-Oeste,Teclado,8,3085.7,1426.53,13273.359999999999
2024-08-07,Sudeste,Notebook,19,3963.5,838.3,59378.799999999996
2024-08-08,Sul,Smartphone,12,4998.36,1814.12,38210.88
2024-08-08,Centro-Oeste,Smartphone,19,3246.88,475.25,52660.97
2024-08-08,Norte,Mouse,11,1934.44,120.04,19958.4
2024-08-08,Centro-Oeste,Monitor,9,2094.12,684.25,12688.829999999998
2024-08-08,Sul,Carregador,10,4159.91,401.63,37582.799999999996
2024-08-08,Sul,Mouse,7,1053.31,178.05,6126.82
2024-08-10,Sul,Monitor,16,2907.54,204.03,43256.159999999996
2024-08-10,Norte,Smartphone,18,4451.73,1415.82,54646.38
2024-08-10,Norte,Fone de Ouvido,8,3334.61,2588.38,5969.84
2024-08-10,Sul,Carregador,7,2735.64,1013.01,12058.41
2024-08-10,Norte,Notebook,14,1404.24,307.99,15347.5
2024-08-11,Sul,Teclado,6,4550.43,2648.06,11414.220000000001
2024-08-11,Sudeste,Teclado,8,2052.37,1623.63,3429.9199999999983
2024-08-11,Sul,Notebook,3,4470.5,2049.13,7264.11
2024-08-11,Sul,Monitor,16,2712.56,1281.94,22889.92
2024-08-11,Centro-Oeste,Mouse,17,3863.67,881.04,50704.71
2024-08-11,Sudeste,Notebook,5,2317.22,1836.96,2401.299999999999
2024-08-11,Norte,Smartphone,3,2872.01,1668.05,3611.880000000001
2024-08-12,Nordeste,Fone de Ouvido,9,4140.5,2465.34,15076.439999999999
2024-08-12,Sudeste,Teclado,9,1306.71,1199.35,966.2400000000011
2024-08-13,Norte,Smartphone,15,4407.47,1969.66,36567.15000000001
2024-08-13,Centro-Oeste,Smartphone,18,2481.63,408.98,37307.700000000004
2024-08-13,Sul,Carregador,14,1765.18,972.88,11092.2
2024-08-13,Nordeste,Mouse,5,3718.34,371.41,16734.65
2024-08-13,Centro-Oeste,Carregador,11,3270.25,753.84,27680.51
2024-08-13,Sudeste,Mouse,7,3502.49,1148.26,16479.609999999997
2024-08-14,Nordeste,Monitor,4,4006.49,1872.63,8535.439999999999
2024-08-14,Sul,Mouse,3,3661.07,2301.64,4078.290000000001
2024-08-14,Norte,Notebook,12,2412.52,2157.97,3054.600000000002
2024-08-14,Norte,Teclado,16,4821.02,2765.81,32883.36000000001
2024-08-15,Centro-Oeste,Notebook,7,3371.36,1231.66,14977.899999999998
2024-08-15,Sul,Mouse,7,3312.22,1779.44,10729.46
2024-08-15,Nordeste,Teclado,13,670.24,211.8,5959.72
2024-08-16,Centro-Oeste,Carregador,3,3563.66,2857.18,2119.44
2024-08-16,Sudeste,Monitor,8,304.93,39.78,2121.2
2024-08-16,Sudeste,Smartphone,11,4735.19,147.53,50464.259999999995
2024-08-16,Norte,Fone de Ouvido,6,3408.42,72.15,20017.62
2024-08-16,Sudeste,Carregador,15,3413.56,1124.5,34335.9
2024-08-17,Norte,Monitor,4,2476.64,639.25,7349.5599999999995
2024-08-17,Centro-Oeste,Carregador,5,3646.03,105.71,17701.600000000002
2024-08-17,Centro-Oeste,Fone de Ouvido,8,3609.13,1236.19,18983.52
2024-08-18,Norte,Carregador,15,4349.96,957.45,50887.65
2024-08-18,Norte,Carregador,11,2894.11,1645.4,13735.810000000001
2024-08-18,Sudeste,Smartphone,7,2145.91,2060.96,594.6499999999987
2024-08-18,Sul,Smartphone,15,3068.97,605.6,36950.549999999996
2024-08-18,Nordeste,Mouse,19,2579.71,115.36,46822.65
2024-08-18,Sudeste,Fone de Ouvido,14,3511.89,888.63,36725.64
2024-08-18,Sul,Monitor,17,4695.16,432.83,72459.61
2024-08-19,Sul,Teclado,3,2489.74,437.04,6158.099999999999
2024-08-19,Sul,Smartphone,14,1064.65,310.33,10560.480000000003
2024-08-19,Nordeste,Carregador,7,2903.99,458.56,17118.01
2024-08-19,Norte,Monitor,12,2728.29,1019.23,20508.72
2024-08-19,Nordeste,Fone de Ouvido,16,3407.88,551.66,45699.520000000004
2024-08-20,Sudeste,Monitor,4,1428.49,1012.93,1662.2400000000002
2024-08-20,Sul,Monitor,3,3161.75,520.47,7923.839999999999
2024-08-20,Centro-Oeste,Notebook,10,1497.75,741.18,7565.700000000001
2024-08-20,Sudeste,Fone de Ouvido,2,768.19,95.25,1345.88
2024-08-20,Sudeste,Teclado,16,3430.56,401.85,48459.36
2024-08-20,Nordeste,Notebook,3,974.55,403.62,1712.79
2024-08-20,Sul,Notebook,15,4928.01,691.72,63544.35
2024-08-21,Norte,Mouse,5,3596.57,2704.12,4462.250000000002
2024-08-21,Sul,Mouse,17,2814.43,1880.12,15883.269999999999
2024-08-21,Norte,Fone de Ouvido,16,4422.76,358.89,65021.920000000006
2024-08-21,Sudeste,Smartphone,2,740.35,567.76,345.18000000000006
2024-08-21,Nordeste,Smartphone,13,2335.78,1389.89,12296.570000000002
2024-08-21,Nordeste,Fone de Ouvido,16,3394.36,2475.45,14702.560000000005
2024-08-22,Centro-Oeste,Monitor,5,4659.93,2693.38,9832.75
2024-08-22,Norte,Carregador,3,1942.51,361.44,4743.21
2024-08-23,Sul,Teclado,11,3452.02,499.39,32478.93
2024-08-23,Norte,Notebook,11,4140.03,2068.0,22792.329999999998
2024-08-23,Norte,Smartphone,3,4918.43,1959.17,8877.78
2024-08-23,Sul,Teclado,8,4516.61,2500.78,16126.639999999996
2024-08-24,Norte,Smartphone,9,3272.61,2719.22,4980.510000000003
2024-08-24,Sudeste,Smartphone,9,2059.92,1544.34,4640.220000000001
2024-08-24,Nordeste,Carregador,1,2321.01,1180.05,1140.9600000000003
2024-08-24,Centro-Oeste,Carregador,10,4055.73,233.47,38222.600000000006
2024-08-24,Sul,Carregador,16,4820.69,1222.32,57573.92
2024-08-24,Nordeste,Fone de Ouvido,18,2805.76,2354.51,8122.5
2024-08-24,Sudeste,Fone de Ouvido,2,686.3,387.96,596.68
2024-08-25,Centro-Oeste,Monitor,2,4800.77,1834.68,5932.18
2024-08-25,Centro-Oeste,Mouse,4,2287.54,1289.73,3991.24
2024-08-25,Centro-Oeste,Mouse,6,3729.33,1261.51,14806.919999999998
2024-08-26,Centro-Oeste,Fone de Ouvido,2,3368.49,1421.49,3893.9999999999995
2024-08-26,Norte,Teclado,11,3619.05,2459.4,12756.150000000001
2024-08-26,Centro-Oeste,Notebook,18,2512.04,253.37,40656.06
2024-08-26,Sudeste,Smartphone,5,1914.86,1844.19,353.3499999999992
2024-08-26,Sul,Monitor,19,4039.47,1303.29,51987.42
2024-08-26,Nordeste,Smartphone,19,3927.22,157.12,71631.9
2024-08-26,Sudeste,Mouse,4,4319.38,2539.94,7117.76
2024-08-27,Centro-Oeste,Fone de Ouvido,7,232.13,195.15,258.8599999999999
2024-08-27,Centro-Oeste,Monitor,15,2519.96,2110.82,6137.0999999999985
2024-08-27,Centro-Oeste,Notebook,18,4320.86,137.27,75304.61999999998
2024-08-27,Sudeste,Fone de Ouvido,14,2690.72,1408.5,17951.079999999998
2024-08-27,Sul,Fone de Ouvido,1,4581.73,2382.39,2199.3399999999997
2024-08-27,Nordeste,Monitor,11,2139.02,1243.72,9848.3
2024-08-28,Norte,Smartphone,12,1395.64,412.42,11798.64
2024-08-28,Nordeste,Teclado,7,1728.42,1203.0,3677.9400000000005
2024-08-28,Nordeste,Teclado,4,2838.58,2099.44,2956.5599999999995
2024-08-29,Sudeste,Mouse,17,2772.05,739.41,34554.880000000005
2024-08-29,Nordeste,Carregador,19,1430.22,831.59,11373.97
2024-08-29,Nordeste,Smartphone,1,4748.46,984.12,3764.34
2024-08-29,Sudeste,Fone de Ouvido,5,2727.81,1699.07,5143.7
2024-08-29,Sudeste,Notebook,12,561.3,506.44,658.3199999999995
2024-08-29,Sudeste,Mouse,8,2922.64,1920.86,8014.24
2024-08-29,Sul,Smartphone,4,3584.01,556.12,12111.560000000001
2024-08-29,Norte,Teclado,18,4681.58,249.57,79776.18000000001
2024-08-29,Sudeste,Smartphone,3,4864.26,2567.02,6891.720000000001
2024-08-29,Norte,Carregador,3,415.66,117.07,895.7700000000001
2024-08-30,Sudeste,Mouse,12,4188.23,2591.44,19161.479999999996
2024-08-30,Sudeste,Notebook,5,4752.02,2898.95,9265.350000000002
2024-08-30,Sul,Smartphone,9,2228.03,1448.25,7018.020000000002
2024-08-30,Centro-Oeste,Notebook,2,1769.02,1453.88,630.2799999999997
2024-08-30,Centro-Oeste,Monitor,12,3507.93,2894.38,7362.599999999997
2024-08-31,Norte,Smartphone,19,933.84,449.19,9208.35
2024-08-31,Norte,Teclado,12,2843.79,1886.72,11484.84
2024-08-31,Sudeste,Notebook,15,1857.15,1228.95,9423.0
2024-08-31,Centro-Oeste,Teclado,3,3215.15,1081.12,6402.09
2024-09-01,Nordeste,Notebook,19,2919.22,2388.36,10086.339999999993
2024-09-01,Nordeste,Carregador,16,3036.56,2896.5,2240.959999999999
2024-09-01,Sudeste,Mouse,11,2345.98,2091.5,2799.28
2024-09-02,Nordeste,Mouse,7,882.05,475.9,2843.0499999999997
2024-09-02,Centro-Oeste,Smartphone,1,4692.66,2983.8,1708.8599999999997
2024-09-02,Sul,Mouse,6,1855.46,268.17,9523.74
2024-09-02,Norte,Teclado,9,3573.36,2828.11,6707.25
2024-09-02,Norte,Smartphone,16,2541.72,2429.27,1799.199999999997
2024-09-02,Sudeste,Teclado,7,1954.32,630.18,9268.98
2024-09-02,Nordeste,Fone de Ouvido,16,3068.17,2596.24,7550.880000000005
2024-09-03,Sudeste,Smartphone,14,2275.45,1810.4,6510.699999999996
2024-09-03,Sudeste,Teclado,2,2127.29,625.59,3003.3999999999996
2024-09-03,Centro-Oeste,Carregador,15,4606.29,364.81,63622.2
2024-09-03,Sudeste,Carregador,17,1958.82,758.02,20413.6
2024-09-03,Sul,Carregador,13,2613.64,607.75,26076.57
2024-09-03,Centro-Oeste,Teclado,13,2635.8,1521.42,14486.940000000002
2024-09-03,Nordeste,Carregador,12,3479.27,760.29,32627.760000000002
2024-09-03,Nordeste,Teclado,11,2939.58,1367.11,17297.170000000002
2024-09-04,Norte,Carregador,14,4794.94,1026.82,52753.68
2024-09-04,Norte,Monitor,6,2690.37,2257.45,2597.5200000000004
2024-09-04,Nordeste,Notebook,18,886.41,744.4,2556.18
2024-09-04,Centro-Oeste,Monitor,5,3645.12,67.48,17888.2
2024-09-04,Sul,Fone de Ouvido,16,4681.98,1545.97,50176.15999999999
2024-09-04,Sul,Monitor,16,918.29,164.12,12066.72
2024-09-04,Nordeste,Notebook,8,2714.73,1347.46,10938.16
2024-09-05,Nordeste,Carregador,18,1196.01,880.43,5680.4400000000005
2024-09-06,Norte,Mouse,11,4747.43,2922.63,20072.800000000003
2024-09-06,Sul,Carregador,13,4255.89,145.27,53438.06
2024-09-06,Norte,Notebook,12,1352.8,272.1,12968.399999999998
2024-09-06,Sul,Mouse,11,2436.97,1991.46,4900.609999999997
2024-09-06,Nordeste,Fone de Ouvido,11,2182.55,954.44,13509.210000000001
2024-09-06,Centro-Oeste,Notebook,15,2856.15,2426.14,6450.150000000003
2024-09-07,Norte,Mouse,6,3466.52,2859.79,3640.38
2024-09-07,Norte,Teclado,15,4588.53,526.3,60933.45
2024-09-07,Centro-Oeste,Smartphone,19,4730.49,935.91,72097.02
2024-09-07,Centro-Oeste,Monitor,6,3225.91,1672.63,9319.679999999998
2024-09-08,Sul,Teclado,9,4691.61,123.2,41115.69
2024-09-08,Norte,Teclado,9,4504.76,1514.75,26910.090000000004
2024-09-08,Nordeste,Carregador,3,2889.93,220.57,8008.079999999999
2024-09-08,Sul,Notebook,3,2521.37,694.63,5480.219999999999
2024-09-09,Sul,Smartphone,11,4561.58,2230.64,25640.34
2024-09-09,Centro-Oeste,Monitor,8,1892.78,1101.83,6327.6
2024-09-09,Centro-Oeste,Notebook,4,2194.23,2007.44,747.1599999999999
2024-09-10,Centro-Oeste,Monitor,10,1909.15,1697.19,2119.6000000000004
2024-09-10,Sul,Notebook,19,1799.32,920.01,16706.89
2024-09-10,Sul,Fone de Ouvido,14,755.87,474.68,3936.66
2024-09-11,Sudeste,Smartphone,11,3726.88,2415.48,14425.400000000001
2024-09-11,Norte,Notebook,18,2799.69,2398.3,7225.019999999998
2024-09-11,Sul,Mouse,5,3774.59,2161.32,8066.35
2024-09-11,Centro-Oeste,Carregador,3,3285.5,1793.67,4475.49
2024-09-12,Sul,Mouse,16,2393.5,1338.9,16873.6
2024-09-12,Norte,Carregador,14,1226.76,311.65,12811.54
2024-09-12,Norte,Smartphone,16,3458.71,2854.79,9662.720000000001
2024-09-12,Sudeste,Fone de Ouvido,15,3524.46,361.18,47449.200000000004
2024-09-12,Sul,Monitor,9,1804.99,274.63,13773.240000000002
2024-09-12,Centro-Oeste,Notebook,4,4780.56,379.58,17603.920000000002
2024-09-13,Centro-Oeste,Smartphone,19,4846.39,1376.1,65935.51000000001
2024-09-13,Nordeste,Mouse,11,4194.77,35.24,45754.83000000001
2024-09-13,Centro-Oeste,Smartphone,9,4795.11,411.8,39449.78999999999
2024-09-13,Centro-Oeste,Monitor,11,4288.69,1511.29,30551.399999999994
2024-09-14,Centro-Oeste,Teclado,15,1573.57,1314.47,3886.4999999999986
2024-09-14,Centro-Oeste,Carregador,5,4609.12,1486.67,15612.25
2024-09-14,Norte,Smartphone,3,2047.77,1712.81,1004.8800000000001
2024-09-14,Norte,Mouse,10,4752.0,970.29,37817.1
2024-09-14,Nordeste,Fone de Ouvido,11,3850.35,696.97,34687.18
2024-09-14,Sudeste,Fone de Ouvido,3,4929.58,1013.23,11749.05
2024-09-14,Centro-Oeste,Fone de Ouvido,16,4758.01,2381.87,38018.240000000005
2024-09-14,Norte,Mouse,6,3524.18,1666.09,11148.539999999999
2024-09-15,Centro-Oeste,Smartphone,16,4898.01,2166.88,43698.08
2024-09-16,Sudeste,Mouse,7,2264.47,578.82,11799.549999999997
2024-09-16,Norte,Notebook,18,2843.48,380.42,44335.08
2024-09-16,Sul,Mouse,19,4852.43,888.16,75321.13
2024-09-16,Nordeste,Notebook,12,2112.51,611.07,18017.28
2024-09-16,Nordeste,Mouse,13,3485.63,1957.81,19861.660000000003
2024-09-16,Norte,Notebook,11,4611.93,376.62,46588.41
2024-09-16,Sul,Fone de Ouvido,15,515.12,43.78,7070.1
2024-09-16,Sudeste,Notebook,6,4469.51,2497.78,11830.380000000001
2024-09-17,Centro-Oeste,Notebook,12,4640.3,2903.96,20836.08
2024-09-17,Centro-Oeste,Teclado,19,2943.81,1196.62,33196.61
2024-09-17,Norte,Monitor,19,4717.63,1685.03,57619.40000000001
2024-09-17,Sudeste,Monitor,5,411.71,341.62,350.4499999999999
2024-09-17,Centro-Oeste,Notebook,7,4343.74,1368.15,20829.129999999997
2024-09-17,Sul,Mouse,16,3101.03,439.5,42584.48
2024-09-18,Sudeste,Teclado,1,4546.89,567.51,3979.38
2024-09-18,Sul,Monitor,18,3114.79,1668.81,26027.64
2024-09-18,Sul,Notebook,15,2861.29,370.53,37361.4
2024-09-18,Nordeste,Mouse,12,4512.28,2227.11,27422.039999999994
2024-09-18,Nordeste,Notebook,7,4004.42,952.79,21361.41
2024-09-18,Sul,Smartphone,13,3141.7,92.35,39641.549999999996
